"Tramway d'Alger","0","Foire d'Alger","36.7312694","3.1613689","Cinq Maisons","36.7258806","3.1508033","2:14","1.12"
"Tramway d'Alger","0","Foire d'Alger","36.7312694","3.1613689","Les Pins","36.7321994","3.1670294","1:1","0.51"
"Tramway d'Alger","0","Les Pins","36.7321994","3.1670294","Foire d'Alger","36.7312694","3.1613689","1:1","0.51"
"Tramway d'Alger","0","Les Pins","36.7321994","3.1670294","Tamaris","36.7325544","3.1732935","1:7","0.56"
"Tramway d'Alger","0","Tamaris","36.7325544","3.1732935","Les Pins","36.7321994","3.1670294","1:7","0.56"
"Tramway d'Alger","0","Tamaris","36.7325544","3.1732935","Cité Mokhtar Zerhouni","36.7294782","3.1743236","0:42","0.35"
"Tramway d'Alger","0","Cité Mokhtar Zerhouni","36.7294782","3.1743236","Tamaris","36.7325544","3.1732935","0:42","0.35"
"Tramway d'Alger","0","Cité Mokhtar Zerhouni","36.7294782","3.1743236","Cité Rabia Tahar","36.7244806","3.1769703","1:12","0.6"
"Tramway d'Alger","0","Cité Rabia Tahar","36.7244806","3.1769703","Cité Mokhtar Zerhouni","36.7294782","3.1743236","1:12","0.6"
"Tramway d'Alger","0","Cité Rabia Tahar","36.7244806","3.1769703","Université de Bab Ezzouar (USTHB)","36.7208103","3.1795751","0:56","0.47"
"Tramway d'Alger","0","Université de Bab Ezzouar (USTHB)","36.7208103","3.1795751","Cité Rabia Tahar","36.7244806","3.1769703","0:56","0.47"
"Tramway d'Alger","0","Université de Bab Ezzouar (USTHB)","36.7208103","3.1795751","Cité 5 juillet","36.7215273","3.1828188","0:36","0.3"
"Tramway d'Alger","0","Cité 5 juillet","36.7215273","3.1828188","Université de Bab Ezzouar (USTHB)","36.7208103","3.1795751","0:36","0.3"
"Tramway d'Alger","0","Cité 5 juillet","36.7215273","3.1828188","Bab Ezzouar - Le Pont","36.7243461","3.184784","0:43","0.36"
"Tramway d'Alger","0","Bab Ezzouar - Le Pont","36.7243461","3.184784","Cité 5 juillet","36.7215273","3.1828188","0:43","0.36"
"Tramway d'Alger","0","Bab Ezzouar - Le Pont","36.7243461","3.184784","Cité universitaire - CUB1","36.7322506","3.1840653","1:46","0.88"
"Tramway d'Alger","0","Cité universitaire - CUB1","36.7322506","3.1840653","Bab Ezzouar - Le Pont","36.7243461","3.184784","1:46","0.88"
"Tramway d'Alger","0","Cité universitaire - CUB1","36.7322506","3.1840653","Cité 8 mai 1945","36.7373281","3.1849088","1:8","0.57"
"Tramway d'Alger","0","Cité 8 mai 1945","36.7373281","3.1849088","Cité universitaire - CUB1","36.7322506","3.1840653","1:8","0.57"
"Tramway d'Alger","0","Cité 8 mai 1945","36.7373281","3.1849088","Cité Clair Matin","36.7409744","3.1860904","0:50","0.42"
"Tramway d'Alger","0","Cité Clair Matin","36.7409744","3.1860904","Cité 8 mai 1945","36.7373281","3.1849088","0:50","0.42"
"Tramway d'Alger","0","Cité Clair Matin","36.7409744","3.1860904","Bordj El Kiffan - Lycée","36.7453267","3.1876677","1:0","0.5"
"Tramway d'Alger","0","Bordj El Kiffan - Lycée","36.7453267","3.1876677","Cité Clair Matin","36.7409744","3.1860904","1:0","0.5"
"Tramway d'Alger","0","Bordj El Kiffan - Lycée","36.7453267","3.1876677","Bordj El Kiffan - Centre","36.7470254","3.1910023","0:42","0.35"
"Tramway d'Alger","0","Bordj El Kiffan - Centre","36.7470254","3.1910023","Bordj El Kiffan - Lycée","36.7453267","3.1876677","0:42","0.35"
"Tramway d'Alger","0","Bordj El Kiffan - Centre","36.7470254","3.1910023","Bordj El Kiffan - Polyclinique","36.7481604","3.1970759","1:7","0.56"
"Tramway d'Alger","0","Bordj El Kiffan - Polyclinique","36.7481604","3.1970759","Bordj El Kiffan - Centre","36.7470254","3.1910023","1:7","0.56"
"Tramway d'Alger","0","Bordj El Kiffan - Polyclinique","36.7481604","3.1970759","Mouhous","36.7493125","3.2064799","1:42","0.85"
"Tramway d'Alger","0","Mouhous","36.7493125","3.2064799","Bordj El Kiffan - Polyclinique","36.7481604","3.1970759","1:42","0.85"
"Tramway d'Alger","0","Mouhous","36.7493125","3.2064799","Mimouni Hamoud","36.7503393","3.2119777","1:0","0.5"
"Tramway d'Alger","0","Mimouni Hamoud","36.7503393","3.2119777","Mouhous","36.7493125","3.2064799","1:0","0.5"
"Tramway d'Alger","0","Mimouni Hamoud","36.7503393","3.2119777","Ben Merabet","36.7535674","3.2200951","1:37","0.81"
"Tramway d'Alger","0","Ben Merabet","36.7535674","3.2200951","Mimouni Hamoud","36.7503393","3.2119777","1:37","0.81"
"Tramway d'Alger","0","Ben Merabet","36.7535674","3.2200951","Ben Redouane","36.7554099","3.2242171","0:50","0.42"
"Tramway d'Alger","0","Ben Redouane","36.7554099","3.2242171","Ben Merabet","36.7535674","3.2200951","0:50","0.42"
"Tramway d'Alger","0","Ben Redouane","36.7554099","3.2242171","Ben Merred","36.7589908","3.2294045","1:13","0.61"
"Tramway d'Alger","0","Ben Merred","36.7589908","3.2294045","Ben Redouane","36.7554099","3.2242171","1:13","0.61"
"Tramway d'Alger","0","Ben Merred","36.7589908","3.2294045","Sidi Dris","36.7660323","3.2384262","2:14","1.12"
"Tramway d'Alger","0","Sidi Dris","36.7660323","3.2384262","Ben Merred","36.7589908","3.2294045","2:14","1.12"
"Tramway d'Alger","0","Sidi Dris","36.7660323","3.2384262","Benzerga","36.7730406","3.2451557","1:58","0.98"
"Tramway d'Alger","0","Benzerga","36.7730406","3.2451557","Sidi Dris","36.7660323","3.2384262","1:58","0.98"
"Tramway d'Alger","0","Benzerga","36.7730406","3.2451557","Café Chergui","36.7774533","3.2501635","1:19","0.66"
"Tramway d'Alger","0","Café Chergui","36.7774533","3.2501635","Benzerga","36.7730406","3.2451557","1:19","0.66"
"Tramway d'Alger","0","Café Chergui","36.7774533","3.2501635","Faculté Biomédicale","36.7777007","3.2588623","1:34","0.78"
"Tramway d'Alger","0","Faculté Biomédicale","36.7777007","3.2588623","Café Chergui","36.7774533","3.2501635","1:34","0.78"
"Tramway d'Alger","0","Faculté Biomédicale","36.7777007","3.2588623","Dergana Cité Diplomatique","36.7739566","3.2593565","0:50","0.42"
"Tramway d'Alger","0","Dergana Cité Diplomatique","36.7739566","3.2593565","Faculté Biomédicale","36.7777007","3.2588623","0:50","0.42"
"Tramway d'Alger","0","Dergana Cité Diplomatique","36.7739566","3.2593565","Dergana Centre","36.7719729","3.2603056","0:29","0.24"
"Tramway d'Alger","0","Dergana Centre","36.7719729","3.2603056","Dergana Cité Diplomatique","36.7739566","3.2593565","0:29","0.24"
