"Tramway d'Alger";"0";"Tripoli-Thaalibia";"36.7452182, 3.0922946";"Les Fusillés";"36.7459931, 3.086813";"01:00";"0.496"
"Tramway d'Alger";"0";"Tripoli-Thaalibia";"36.7452182, 3.0922946";"Tripoli-Mosquée";"36.7432626, 3.0974131";"01:01";"0.505"
"Tramway d'Alger";"0";"Tripoli-Mosquée";"36.7432626, 3.0974131";"Tripoli-Thaalibia";"36.7452182, 3.0922946";"01:01";"0.505"
"Tramway d'Alger";"0";"Tripoli-Mosquée";"36.7432626, 3.0974131";"Tripoli-Hamadeche";"36.7407195, 3.1040904";"01:19";"0.659"
"Tramway d'Alger";"0";"Tripoli-Hamadeche";"36.7407195, 3.1040904";"Tripoli-Mosquée";"36.7432626, 3.0974131";"01:19";"0.659"
"Tramway d'Alger";"0";"Tripoli-Hamadeche";"36.7407195, 3.1040904";"Tripoli-Maqqaria";"36.7370321, 3.1136772";"01:54";"0.948"
"Tramway d'Alger";"0";"Tripoli-Maqqaria";"36.7370321, 3.1136772";"Tripoli-Hamadeche";"36.7407195, 3.1040904";"01:54";"0.948"
"Tramway d'Alger";"0";"Tripoli-Maqqaria";"36.7370321, 3.1136772";"Caroubier";"36.7357136, 3.1181771";"00:51";"0.427"
"Tramway d'Alger";"0";"Caroubier";"36.7357136, 3.1181771";"Tripoli-Maqqaria";"36.7370321, 3.1136772";"00:51";"0.427"
"Tramway d'Alger";"0";"Caroubier";"36.7357136, 3.1181771";"La Glacière";"36.7328166, 3.1246314";"01:19";"0.659"
"Tramway d'Alger";"0";"La Glacière";"36.7328166, 3.1246314";"Caroubier";"36.7357136, 3.1181771";"01:19";"0.659"
"Tramway d'Alger";"0";"La Glacière";"36.7328166, 3.1246314";"Pont El Harrach";"36.7302783, 3.1301597";"01:08";"0.568"
"Tramway d'Alger";"0";"Pont El Harrach";"36.7302783, 3.1301597";"La Glacière";"36.7328166, 3.1246314";"01:08";"0.568"
"Tramway d'Alger";"0";"Pont El Harrach";"36.7302783, 3.1301597";"Bellevue";"36.7294979, 3.1360516";"01:04";"0.532"
"Tramway d'Alger";"0";"Bellevue";"36.7294979, 3.1360516";"Pont El Harrach";"36.7302783, 3.1301597";"01:04";"0.532"
"Tramway d'Alger";"0";"Bellevue";"36.7294979, 3.1360516";"Bekri Bougerra";"36.7278111, 3.1434353";"01:22";"0.684"
"Tramway d'Alger";"0";"Bekri Bougerra";"36.7278111, 3.1434353";"Bellevue";"36.7294979, 3.1360516";"01:22";"0.684"
"Tramway d'Alger";"0";"Bekri Bougerra";"36.7278111, 3.1434353";"Cinq Maisons";"36.7258806, 3.1508033";"01:23";"0.691"
"Tramway d'Alger";"0";"Cinq Maisons";"36.7258806, 3.1508033";"Bekri Bougerra";"36.7278111, 3.1434353";"01:23";"0.691"
"Tramway d'Alger";"0";"Cinq Maisons";"36.7258806, 3.1508033";"Foire d'Alger";"36.7312694, 3.1613689";"02:14";"1.116"
"Tramway d'Alger";"0";"Foire d'Alger";"36.7312694, 3.1613689";"Cinq Maisons";"36.7258806, 3.1508033";"02:14";"1.116"
"Tramway d'Alger";"0";"Foire d'Alger";"36.7312694, 3.1613689";"Les Pins";"36.7321994, 3.167";"01:01";"0.512"
"Tramway d'Alger";"0";"Les Pins";"36.7321994, 3.167";"Foire d'Alger";"36.7312694, 3.1613689";"01:01";"0.512"
